"Z","X","Y","zenith","azimuth","roll","Z_ground","intervalCentre","Created","intervalNo","Label"
206.417763108502,284419.282594427,5712983.78193782,45,100.59,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000152.png"
206.417763108502,284416.152236892,5712950,45,90,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000153.png"
206.417763108502,284419.282594427,5712916.21806218,45,79.41,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000154.png"
206.417763108502,284428.567066463,5712883.58652773,45,68.82,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000155.png"
206.417763108502,284443.68948144,5712853.21662443,45,58.24,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000156.png"
206.417763108502,284464.134863652,5712826.1425629,45,47.65,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000157.png"
206.417763108502,284489.20697013,5712803.28631784,45,37.06,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000158.png"
206.417763108502,284518.052000359,5712785.42623127,45,26.47,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000159.png"
206.417763108502,284549.68767143,5712773.170507,45,15.88,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000160.png"
206.417763108502,284583.036668507,5712766.93649904,45,5.29,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000161.png"
206.417763108502,284616.963331493,5712766.93649904,45,354.71,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000162.png"
206.417763108502,284650.31232857,5712773.170507,45,344.12,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000163.png"
206.417763108502,284681.947999641,5712785.42623127,45,333.53,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000164.png"
206.417763108502,284710.79302987,5712803.28631784,45,322.94,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000165.png"
206.417763108502,284735.865136348,5712826.1425629,45,312.35,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000166.png"
206.417763108502,284756.31051856,5712853.21662443,45,301.76,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000167.png"
206.417763108502,284771.432933537,5712883.58652773,45,291.18,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000168.png"
206.417763108502,284780.717405573,5712916.21806218,45,280.59,0,22.57,"[284600, 5712950, 22.57]",FALSE,4,"movie-000169.png"
204.677763108502,284783.847763108,5712800,45,270,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000170.png"
204.677763108502,284780.717405573,5712833.78193782,45,259.41,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000171.png"
204.677763108502,284771.432933537,5712866.41347227,45,248.82,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000172.png"
204.677763108502,284756.31051856,5712896.78337557,45,238.24,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000173.png"
204.677763108502,284735.865136348,5712923.8574371,45,227.65,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000174.png"
204.677763108502,284710.79302987,5712946.71368216,45,217.06,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000175.png"
204.677763108502,284681.947999641,5712964.57376873,45,206.47,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000176.png"
204.677763108502,284650.31232857,5712976.829493,45,195.88,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000177.png"
204.677763108502,284616.963331493,5712983.06350096,45,185.29,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000178.png"
204.677763108502,284583.036668507,5712983.06350096,45,174.71,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000179.png"
204.677763108502,284549.68767143,5712976.829493,45,164.12,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000180.png"
204.677763108502,284518.052000359,5712964.57376873,45,153.53,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000181.png"
204.677763108502,284489.20697013,5712946.71368216,45,142.94,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000182.png"
204.677763108502,284464.134863652,5712923.8574371,45,132.35,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000183.png"
204.677763108502,284443.68948144,5712896.78337557,45,121.76,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000184.png"
204.677763108502,284428.567066463,5712866.41347227,45,111.18,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000185.png"
204.677763108502,284419.282594427,5712833.78193782,45,100.59,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000186.png"
204.677763108502,284416.152236892,5712800,45,90,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000187.png"
204.677763108502,284419.282594427,5712766.21806218,45,79.41,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000188.png"
204.677763108502,284428.567066463,5712733.58652773,45,68.82,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000189.png"
204.677763108502,284443.68948144,5712703.21662443,45,58.24,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000190.png"
204.677763108502,284464.134863652,5712676.1425629,45,47.65,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000191.png"
204.677763108502,284489.20697013,5712653.28631784,45,37.06,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000192.png"
204.677763108502,284518.052000359,5712635.42623127,45,26.47,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000193.png"
204.677763108502,284549.68767143,5712623.170507,45,15.88,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000194.png"
204.677763108502,284583.036668507,5712616.93649904,45,5.29,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000195.png"
204.677763108502,284616.963331493,5712616.93649904,45,354.71,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000196.png"
204.677763108502,284650.31232857,5712623.170507,45,344.12,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000197.png"
204.677763108502,284681.947999641,5712635.42623127,45,333.53,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000198.png"
204.677763108502,284710.79302987,5712653.28631784,45,322.94,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000199.png"
204.677763108502,284735.865136348,5712676.1425629,45,312.35,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000200.png"
204.677763108502,284756.31051856,5712703.21662443,45,301.76,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000201.png"
204.677763108502,284771.432933537,5712733.58652773,45,291.18,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000202.png"
204.677763108502,284780.717405573,5712766.21806218,45,280.59,0,20.83,"[284600, 5712800, 20.83]",FALSE,5,"movie-000203.png"
204.817763108502,284933.847763108,5712800,45,270,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000204.png"
204.817763108502,284930.717405573,5712833.78193782,45,259.41,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000205.png"
204.817763108502,284921.432933537,5712866.41347227,45,248.82,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000206.png"
204.817763108502,284906.31051856,5712896.78337557,45,238.24,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000207.png"
204.817763108502,284885.865136348,5712923.8574371,45,227.65,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000208.png"
204.817763108502,284860.79302987,5712946.71368216,45,217.06,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000209.png"
204.817763108502,284831.947999641,5712964.57376873,45,206.47,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000210.png"
204.817763108502,284800.31232857,5712976.829493,45,195.88,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000211.png"
204.817763108502,284766.963331493,5712983.06350096,45,185.29,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000212.png"
204.817763108502,284733.036668507,5712983.06350096,45,174.71,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000213.png"
204.817763108502,284699.68767143,5712976.829493,45,164.12,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000214.png"
204.817763108502,284668.052000359,5712964.57376873,45,153.53,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000215.png"
204.817763108502,284639.20697013,5712946.71368216,45,142.94,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000216.png"
204.817763108502,284614.134863652,5712923.8574371,45,132.35,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000217.png"
204.817763108502,284593.68948144,5712896.78337557,45,121.76,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000218.png"
204.817763108502,284578.567066463,5712866.41347227,45,111.18,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000219.png"
204.817763108502,284569.282594427,5712833.78193782,45,100.59,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000220.png"
204.817763108502,284566.152236892,5712800,45,90,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000221.png"
204.817763108502,284569.282594427,5712766.21806218,45,79.41,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000222.png"
204.817763108502,284578.567066463,5712733.58652773,45,68.82,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000223.png"
204.817763108502,284593.68948144,5712703.21662443,45,58.24,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000224.png"
204.817763108502,284614.134863652,5712676.1425629,45,47.65,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000225.png"
204.817763108502,284639.20697013,5712653.28631784,45,37.06,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000226.png"
204.817763108502,284668.052000359,5712635.42623127,45,26.47,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000227.png"
204.817763108502,284699.68767143,5712623.170507,45,15.88,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000228.png"
204.817763108502,284733.036668507,5712616.93649904,45,5.29,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000229.png"
204.817763108502,284766.963331493,5712616.93649904,45,354.71,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000230.png"
204.817763108502,284800.31232857,5712623.170507,45,344.12,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000231.png"
204.817763108502,284831.947999641,5712635.42623127,45,333.53,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000232.png"
204.817763108502,284860.79302987,5712653.28631784,45,322.94,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000233.png"
204.817763108502,284885.865136348,5712676.1425629,45,312.35,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000234.png"
204.817763108502,284906.31051856,5712703.21662443,45,301.76,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000235.png"
204.817763108502,284921.432933537,5712733.58652773,45,291.18,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000236.png"
204.817763108502,284930.717405573,5712766.21806218,45,280.59,0,20.97,"[284750, 5712800, 20.97]",FALSE,6,"movie-000237.png"
205.147763108502,284933.847763108,5712950,45,270,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000238.png"
205.147763108502,284930.717405573,5712983.78193782,45,259.41,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000239.png"
205.147763108502,284921.432933537,5713016.41347227,45,248.82,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000240.png"
205.147763108502,284906.31051856,5713046.78337557,45,238.24,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000241.png"
205.147763108502,284885.865136348,5713073.8574371,45,227.65,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000242.png"
205.147763108502,284860.79302987,5713096.71368216,45,217.06,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000243.png"
205.147763108502,284831.947999641,5713114.57376873,45,206.47,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000244.png"
205.147763108502,284800.31232857,5713126.829493,45,195.88,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000245.png"
205.147763108502,284766.963331493,5713133.06350096,45,185.29,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000246.png"
205.147763108502,284733.036668507,5713133.06350096,45,174.71,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000247.png"
205.147763108502,284699.68767143,5713126.829493,45,164.12,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000248.png"
205.147763108502,284668.052000359,5713114.57376873,45,153.53,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000249.png"
205.147763108502,284639.20697013,5713096.71368216,45,142.94,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000250.png"
205.147763108502,284614.134863652,5713073.8574371,45,132.35,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000251.png"
205.147763108502,284593.68948144,5713046.78337557,45,121.76,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000252.png"
205.147763108502,284578.567066463,5713016.41347227,45,111.18,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000253.png"
205.147763108502,284569.282594427,5712983.78193782,45,100.59,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000254.png"
205.147763108502,284566.152236892,5712950,45,90,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000255.png"
205.147763108502,284569.282594427,5712916.21806218,45,79.41,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000256.png"
205.147763108502,284578.567066463,5712883.58652773,45,68.82,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000257.png"
205.147763108502,284593.68948144,5712853.21662443,45,58.24,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000258.png"
205.147763108502,284614.134863652,5712826.1425629,45,47.65,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000259.png"
205.147763108502,284639.20697013,5712803.28631784,45,37.06,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000260.png"
205.147763108502,284668.052000359,5712785.42623127,45,26.47,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000261.png"
205.147763108502,284699.68767143,5712773.170507,45,15.88,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000262.png"
205.147763108502,284733.036668507,5712766.93649904,45,5.29,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000263.png"
205.147763108502,284766.963331493,5712766.93649904,45,354.71,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000264.png"
205.147763108502,284800.31232857,5712773.170507,45,344.12,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000265.png"
205.147763108502,284831.947999641,5712785.42623127,45,333.53,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000266.png"
205.147763108502,284860.79302987,5712803.28631784,45,322.94,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000267.png"
205.147763108502,284885.865136348,5712826.1425629,45,312.35,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000268.png"
205.147763108502,284906.31051856,5712853.21662443,45,301.76,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000269.png"
205.147763108502,284921.432933537,5712883.58652773,45,291.18,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000270.png"
205.147763108502,284930.717405573,5712916.21806218,45,280.59,0,21.3,"[284750, 5712950, 21.3]",FALSE,7,"movie-000271.png"
206.737763108502,284933.847763108,5713100,45,270,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000272.png"
206.737763108502,284930.717405573,5713133.78193782,45,259.41,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000273.png"
206.737763108502,284921.432933537,5713166.41347227,45,248.82,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000274.png"
206.737763108502,284906.31051856,5713196.78337557,45,238.24,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000275.png"
206.737763108502,284885.865136348,5713223.8574371,45,227.65,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000276.png"
206.737763108502,284860.79302987,5713246.71368216,45,217.06,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000277.png"
206.737763108502,284831.947999641,5713264.57376873,45,206.47,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000278.png"
206.737763108502,284800.31232857,5713276.829493,45,195.88,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000279.png"
206.737763108502,284766.963331493,5713283.06350096,45,185.29,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000280.png"
206.737763108502,284733.036668507,5713283.06350096,45,174.71,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000281.png"
206.737763108502,284699.68767143,5713276.829493,45,164.12,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000282.png"
206.737763108502,284668.052000359,5713264.57376873,45,153.53,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000283.png"
206.737763108502,284639.20697013,5713246.71368216,45,142.94,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000284.png"
206.737763108502,284614.134863652,5713223.8574371,45,132.35,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000285.png"
206.737763108502,284593.68948144,5713196.78337557,45,121.76,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000286.png"
206.737763108502,284578.567066463,5713166.41347227,45,111.18,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000287.png"
206.737763108502,284569.282594427,5713133.78193782,45,100.59,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000288.png"
206.737763108502,284566.152236892,5713100,45,90,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000289.png"
206.737763108502,284569.282594427,5713066.21806218,45,79.41,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000290.png"
206.737763108502,284578.567066463,5713033.58652773,45,68.82,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000291.png"
206.737763108502,284593.68948144,5713003.21662443,45,58.24,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000292.png"
206.737763108502,284614.134863652,5712976.1425629,45,47.65,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000293.png"
206.737763108502,284639.20697013,5712953.28631784,45,37.06,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000294.png"
206.737763108502,284668.052000359,5712935.42623127,45,26.47,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000295.png"
206.737763108502,284699.68767143,5712923.170507,45,15.88,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000296.png"
206.737763108502,284733.036668507,5712916.93649904,45,5.29,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000297.png"
206.737763108502,284766.963331493,5712916.93649904,45,354.71,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000298.png"
206.737763108502,284800.31232857,5712923.170507,45,344.12,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000299.png"
206.737763108502,284831.947999641,5712935.42623127,45,333.53,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000300.png"
206.737763108502,284860.79302987,5712953.28631784,45,322.94,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000301.png"
206.737763108502,284885.865136348,5712976.1425629,45,312.35,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000302.png"
206.737763108502,284906.31051856,5713003.21662443,45,301.76,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000303.png"
206.737763108502,284921.432933537,5713033.58652773,45,291.18,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000304.png"
206.737763108502,284930.717405573,5713066.21806218,45,280.59,0,22.89,"[284750, 5713100, 22.89]",FALSE,8,"movie-000305.png"
